time,iowait,busy,hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime,MaxDelays,ER_118010161_1212,ER_412020474_0,ER_412020002_52442,ER_118010103_0,ER_0_59090795,ER_118013201_25286,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),E_OnlineVoiceEvent,E_OnlineGprsEvent,DiamBalanceQueryEvent,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013105_536,ER_118013107_145,ER_0_221059,ER_118010202_51548,ER_118013201_1012,ER_118010106_0,ER_118013013_5101,SuccessRate(%),hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013972_9123,ER_118013105_21604,ER_118013106_248,ER_118013107_0,ER_412020002_0,ER_0_4983593,ER_118010103_0,ER_118010202_141586,ER_118013201_2323,ER_118013004_8,ER_412220053_0,ER_118010106_159,ER_118013013_0,SuccessRate
1480629900,1.08,28.36,2841,2840,35928,35928,2896,2897,0,0,41665,53,41612,694,47,6,58,0,0,38,0,47572,22,288,288,288,0,288,4,4,22,69,30,29,1,317,316,317,51,265,5,5,6,11,0,0,234,40,2,0,1,84.17,1493,1493,591,591,1359,1360,0,0,3443,116,3328,57,24,6,61,5,23,0,0,0,3328,0,85,3,0,0,0,0,96.63
1480629960,2.13,27.78,2893,2894,35638,35630,2890,2890,0,0,41421,48,41366,690,48,6,60,0,0,38,0,47192,19,315,315,315,0,315,5,5,22,76,0,86,0,357,358,357,70,288,5,5,6,24,0,0,245,51,1,0,2,81.67,1398,1398,589,589,1365,1365,0,0,3352,123,3229,55,23,5,46,10,18,0,0,0,3229,0,92,3,0,0,0,0,96.33
1480630020,2.12,28.91,2853,2853,35306,35315,2921,2921,0,0,41080,48,41041,684,47,6,68,0,0,33,0,46946,20,301,301,301,0,301,5,5,23,68,48,73,0,334,334,334,52,282,5,5,6,39,0,2,232,31,4,0,4,84.98,1477,1477,558,558,1281,1281,0,0,3316,144,3172,55,24,5,48,13,29,0,0,0,3172,0,98,4,0,0,0,0,95.66
1480630080,2.08,28.68,2898,2898,35397,35393,2982,2981,0,0,41277,53,41219,687,48,6,96,0,0,40,0,47093,22,282,282,282,0,282,4,4,24,76,22,38,0,321,321,321,43,278,5,5,6,47,0,1,243,34,1,0,1,86.79,1473,1473,617,617,1299,1299,0,0,3389,143,3246,56,24,5,90,5,28,0,0,0,3246,0,106,4,0,0,0,0,95.78
1480630140,2.08,28.12,2833,2832,35544,35544,2957,2957,0,0,41334,57,41276,688,47,6,67,0,0,41,0,47197,23,311,311,311,0,311,5,5,23,81,19,51,0,310,310,310,64,246,5,5,6,40,0,0,213,51,0,0,1,80.38,1438,1438,574,574,1386,1386,0,0,3398,115,3283,56,23,5,49,1,26,0,0,0,3283,0,83,5,0,0,0,0,96.62
1480630200,1.35,27.97,2818,2818,35392,35397,3024,3024,0,0,41234,48,41191,687,46,7,64,0,0,43,0,47040,17,264,264,264,0,264,4,4,23,85,32,29,0,346,346,346,54,292,5,5,6,49,0,0,243,40,1,0,1,85.26,1447,1447,602,602,1297,1297,0,0,3346,113,3233,55,24,5,55,7,16,0,0,0,3233,0,86,4,0,0,0,0,96.62
1480630260,0.25,25.89,2795,2796,35266,35264,2886,2887,0,0,40947,55,40892,682,46,6,74,0,0,39,0,46696,20,317,317,317,0,317,5,5,21,65,3,9,0,308,308,308,61,247,5,5,6,11,0,0,197,45,4,0,1,79.76,1396,1396,590,590,1348,1348,0,0,3334,109,3225,55,23,5,56,7,16,0,0,0,3225,0,84,2,0,0,0,0,96.73
1480630320,2.04,28.66,2936,2936,34692,34692,3014,3013,0,0,40642,54,40587,677,48,7,67,0,0,35,0,46383,27,302,302,302,0,302,5,5,23,55,35,28,0,284,284,284,55,229,4,4,6,38,0,0,201,40,3,0,1,82.04,1485,1485,570,570,1281,1281,0,0,3336,140,3196,55,24,6,55,11,15,1,0,0,3196,0,110,3,0,0,0,0,95.8
1480630380,2.19,27.66,2864,2864,35247,35244,2905,2906,0,0,41016,47,40967,683,47,6,58,0,0,38,0,46831,15,299,299,299,0,299,4,4,23,72,23,59,0,328,328,328,51,277,5,5,6,19,0,0,242,39,4,0,2,84.32,1375,1375,604,604,1308,1308,0,0,3287,111,3176,54,22,5,61,6,15,1,0,0,3176,0,87,2,0,0,0,0,96.62
1480630440,2.13,28.49,2839,2839,35223,35226,2900,2900,0,0,40962,56,40909,682,47,6,68,0,0,42,0,46779,19,285,285,285,0,285,4,4,23,56,0,60,5,291,291,291,44,247,4,4,6,47,0,3,210,33,0,0,2,84.68,1362,1362,611,611,1246,1246,0,0,3219,127,3092,53,22,5,49,14,14,0,0,0,3092,0,95,4,0,0,0,0,96.05
1480630500,2.1,29.03,2881,2881,35397,35398,2985,2985,0,0,41263,48,41216,687,48,6,63,0,0,30,0,47131,25,282,282,282,0,282,4,4,22,55,0,21,0,318,318,318,50,268,5,5,6,59,0,0,220,40,0,0,1,84.29,1300,1299,598,598,1256,1256,0,0,3154,109,3044,52,21,6,51,10,13,2,0,0,3044,0,81,3,0,0,0,0,96.54
1480630560,2.12,27.82,2848,2848,35840,35839,2866,2866,0,0,41554,51,41502,692,47,6,57,0,0,36,0,47413,20,337,335,337,1,334,5,5,22,84,25,106,0,314,314,314,36,278,5,5,6,34,0,0,245,31,0,0,0,88.77,1360,1361,561,561,1197,1197,0,0,3118,117,3002,51,22,5,58,7,21,0,0,0,3002,0,88,1,0,0,0,0,96.25
1480630620,0.29,25.67,2810,2810,35437,35437,2991,2990,0,0,41238,44,41193,687,46,6,61,0,0,36,0,47096,14,343,345,343,1,344,5,5,23,69,0,22,1,335,335,335,53,282,5,5,6,20,0,0,244,43,0,0,3,84.14,1298,1298,611,611,1215,1215,0,0,3124,132,2992,52,21,5,54,11,20,0,0,0,2992,0,100,1,0,0,0,0,95.77
1480630680,1.26,27.97,2792,2792,35315,35313,2950,2951,0,0,41057,51,41005,684,46,6,62,0,0,34,0,46849,22,359,359,359,0,359,5,5,23,78,30,33,0,334,334,334,66,268,5,5,6,39,0,0,224,59,0,0,1,78.32,1330,1330,560,560,1171,1171,0,0,3061,141,2920,51,22,6,52,6,15,0,0,0,2920,0,120,0,0,0,0,0,95.39
1480630740,2.09,27.82,2805,2805,35732,35734,2814,2812,0,0,41351,51,41300,689,46,6,58,0,0,43,0,47198,17,323,322,323,1,321,5,5,23,77,0,53,0,341,341,341,61,280,5,5,6,47,0,0,230,52,4,0,2,79.86,1232,1232,565,565,1155,1155,0,0,2952,102,2850,49,20,6,52,5,20,0,0,0,2850,0,75,2,0,0,0,0,96.54
1480630800,2.14,27.85,2741,2741,35264,35262,2868,2870,0,0,40873,45,40828,681,45,6,59,0,0,31,0,46660,20,346,347,346,1,346,5,5,23,78,4,,0,343,343,343,72,271,5,5,6,11,0,0,236,61,3,0,4,77.63,1239,1239,575,575,1131,1131,0,0,2945,108,2837,49,20,6,59,8,15,0,0,0,2837,0,81,4,0,0,0,0,96.33
1480630860,2.07,28.54,2730,2730,34910,34911,2905,2905,0,0,40545,57,40489,675,45,6,58,0,0,46,0,46258,15,346,346,346,0,346,5,5,23,90,0,51,0,319,319,319,82,237,5,5,6,11,0,0,192,70,5,0,2,71.38,1290,1290,551,551,1162,1162,0,0,3003,113,2890,50,21,6,44,6,16,0,0,0,2890,0,91,0,0,0,0,0,96.24
1480630920,2.18,27.39,2847,2844,34868,34870,2944,2944,0,0,40659,42,40616,677,47,6,66,0,0,29,0,46416,16,326,326,326,0,326,5,5,23,60,0,65,1,319,318,319,65,253,5,5,6,41,0,3,201,45,1,0,4,79.13,1228,1228,554,554,1197,1197,0,0,2979,93,2886,49,20,6,52,4,17,0,0,0,2886,0,72,0,0,0,0,0,96.88
1480630980,0.95,27.31,2742,2744,35118,35116,2817,2816,0,0,40677,40,40636,677,45,6,60,0,0,32,0,46499,18,318,318,318,0,318,5,5,23,60,0,23,1,335,336,335,63,273,5,5,6,52,0,0,222,53,2,0,0,80.14,1198,1198,554,554,1102,1102,0,0,2854,113,2741,47,19,5,52,6,15,0,0,0,2741,0,92,0,0,0,0,0,96.04
1480631040,0.21,25.88,2849,2850,35321,35323,2938,2939,0,0,41108,42,41070,685,47,6,57,0,0,28,0,46951,23,309,309,309,0,309,5,5,23,65,61,36,4,325,325,325,69,256,5,5,6,46,0,0,209,62,0,0,4,76,1288,1287,555,555,1100,1099,0,0,2943,132,2809,49,21,6,53,5,17,0,0,0,2809,0,108,2,0,0,0,0,95.51
1480631100,2.1,27.96,2802,2802,35870,35870,2867,2867,0,0,41539,53,41486,692,46,6,63,0,0,41,0,47325,17,320,320,320,0,320,5,5,23,75,42,71,5,353,353,353,48,305,5,5,6,12,0,0,271,37,0,0,3,87.14,1305,1306,555,555,1204,1205,0,0,3064,106,2960,51,21,6,54,5,13,0,0,0,2960,0,87,1,0,0,0,0,96.54
1480631160,2.08,28.56,2678,2678,35261,35261,2798,2797,0,0,40737,49,40687,678,44,6,62,0,0,36,0,46452,18,283,283,283,0,283,4,4,22,48,24,57,5,348,347,348,66,281,5,5,6,25,0,0,241,46,0,0,3,83.1,1262,1262,538,538,1134,1134,0,0,2934,107,2827,48,21,5,52,8,12,0,0,0,2827,0,86,1,0,0,0,0,96.35
1480631220,2.07,27.27,2780,2780,34895,34894,2903,2904,0,0,40578,44,40534,676,46,6,60,0,0,30,0,46295,23,278,278,278,0,278,4,4,23,69,4,15,0,311,312,311,62,250,5,5,6,28,0,0,220,52,5,0,1,78.57,1243,1243,568,568,1130,1130,0,0,2941,119,2822,49,20,5,49,3,19,0,0,0,2822,0,95,2,0,0,0,0,95.95
1480631280,2.08,28.96,2765,2765,35053,35053,2779,2779,0,0,40597,45,40552,676,46,6,58,0,0,38,0,46352,11,267,267,267,0,267,4,4,22,61,32,84,0,320,320,320,64,256,5,5,6,10,0,0,216,56,2,0,0,78.83,1248,1248,548,548,1123,1123,0,0,2919,137,2782,48,20,6,44,7,23,0,0,0,2782,0,107,0,0,0,0,0,95.31
1480631340,2.07,27.95,2810,2809,35030,35028,2845,2845,0,0,40685,44,40638,678,46,6,66,0,0,32,0,46432,21,275,274,275,0,274,4,4,23,48,26,53,1,349,349,349,65,284,5,5,6,61,0,0,245,56,4,0,1,79.8,1337,1337,560,559,1151,1151,0,0,3048,137,2910,50,22,5,52,9,20,0,0,0,2910,0,105,3,0,0,0,0,95.5
1480631400,0.29,24.9,2722,2723,34985,34989,2910,2910,0,0,40617,50,40572,676,45,6,59,0,0,39,0,46329,17,239,240,239,0,240,3,3,24,70,11,31,0,323,323,323,65,258,5,5,6,13,0,1,225,55,0,0,2,79.51,1219,1219,587,588,1102,1102,0,0,2908,135,2774,48,20,6,53,5,17,0,0,0,2774,0,109,4,0,0,0,0,95.36
1480631460,0.96,27.6,2761,2760,35277,35278,2919,2919,0,0,40957,50,40907,682,46,6,71,0,0,39,0,46788,22,267,267,267,0,267,4,4,24,94,4,15,2,328,328,328,65,263,5,5,6,34,0,1,235,58,0,0,0,79.93,1152,1152,571,571,1051,1051,0,0,2774,134,2640,46,19,5,43,9,26,0,0,0,2640,0,96,3,0,0,0,0,95.17
1480631520,2.01,27.61,2724,2725,35405,35403,2792,2791,0,0,40921,36,40883,682,45,6,57,0,0,29,0,46692,12,225,225,225,0,225,3,3,24,66,22,77,0,325,325,325,64,261,5,5,6,46,0,0,226,52,0,0,2,80.71,1139,1138,582,582,1085,1084,0,0,2806,92,2712,46,18,5,49,1,9,0,0,0,2712,0,82,0,0,0,0,0,96.72
1480631580,2.05,27.37,2709,2708,35265,35265,2867,2868,0,0,40841,43,40798,680,45,6,60,0,0,33,0,46643,18,250,250,250,0,250,4,4,23,150,0,81,0,331,331,331,51,280,5,5,6,15,0,0,237,45,0,0,2,83.45,1199,1200,546,544,1103,1104,0,0,2848,105,2743,47,19,6,50,5,18,0,0,0,2743,0,81,1,0,0,0,0,96.31
1480631640,2.07,27.82,2668,2668,35478,35478,2850,2850,0,0,40996,44,40952,683,44,6,63,0,0,33,0,46775,21,246,246,246,0,246,4,4,24,74,5,45,2,303,303,303,62,241,5,5,6,57,0,0,206,57,1,0,2,77.44,1154,1154,540,542,1074,1074,0,0,2768,93,2677,46,19,6,51,6,21,0,0,0,2677,0,63,3,0,0,0,0,96.64
1480631700,2.14,27.52,2700,2701,34915,34912,2853,2853,0,0,40468,62,40404,674,45,6,62,0,0,40,0,46145,25,244,244,244,0,244,4,4,23,72,42,10,0,295,295,295,46,249,4,4,6,11,0,0,215,37,0,0,2,84.65,1132,1132,569,569,1070,1070,0,0,2771,99,2672,46,18,6,56,4,17,0,0,0,2672,0,78,0,0,0,0,0,96.43
1480631760,1.28,26.22,2694,2694,34552,34551,2802,2802,0,0,40048,57,39990,667,44,6,58,0,0,45,0,45665,20,232,232,232,0,232,3,3,23,63,76,,2,305,305,305,64,241,5,5,6,48,0,0,203,55,0,0,2,78.08,1216,1215,529,529,981,981,0,0,2726,144,2581,45,20,5,46,4,19,0,0,0,2581,0,118,3,0,0,0,0,94.72
1480631820,0.23,24.49,2743,2743,34487,34488,2861,2861,0,0,40091,44,40048,668,45,6,58,0,0,35,0,45797,16,231,231,231,0,231,3,3,24,46,0,27,2,316,316,316,61,255,5,5,6,56,0,0,227,48,0,0,3,81.65,1117,1118,586,586,1061,1061,0,0,2764,120,2645,46,18,6,48,6,16,0,0,0,2645,0,98,0,0,0,0,0,95.66
1480631880,1.67,26.41,2623,2623,34978,34981,2768,2768,0,0,40369,39,40333,672,43,6,58,0,0,29,0,46105,18,254,253,254,0,253,4,4,24,71,0,20,0,300,300,300,43,257,5,5,6,46,0,0,221,38,0,0,0,85.33,1114,1114,500,500,1019,1019,0,0,2633,108,2525,43,18,6,53,5,12,0,0,0,2525,0,90,1,0,0,0,0,95.9
1480631940,2.1,28.22,2778,2778,35212,35208,2835,2835,0,0,40825,41,40780,680,46,6,65,0,0,28,0,46623,19,244,245,244,0,245,4,4,23,67,0,71,0,323,323,323,44,279,5,5,6,47,0,1,242,34,0,0,0,86.74,1059,1059,532,532,1029,1029,0,0,2620,105,2515,43,17,6,58,3,12,0,0,0,2515,0,90,0,0,0,0,0,95.99
1480632000,2.17,27.58,2772,2772,35108,35110,2812,2810,0,0,40692,51,40641,678,46,6,62,0,0,32,0,46460,24,264,264,264,0,264,4,4,23,63,27,73,5,303,303,303,68,235,5,5,6,28,0,2,207,61,0,0,3,75.82,1056,1055,556,555,895,895,0,0,2507,118,2387,41,17,6,52,14,20,0,0,0,2387,0,83,1,0,0,0,0,95.29
1480632060,2.17,28.16,2694,2694,35178,35175,2826,2828,0,0,40698,55,40642,678,44,6,59,0,0,49,0,46398,12,229,228,229,0,228,3,3,24,116,0,6,2,325,325,325,59,266,5,5,7,45,0,0,233,55,0,0,1,80.62,1034,1035,511,512,943,943,0,0,2488,90,2400,41,17,6,60,6,11,2,0,0,2400,0,70,1,0,0,0,0,96.39
1480632120,2.12,28.67,2593,2593,34965,34969,2776,2775,0,0,40334,56,40281,672,43,6,57,0,0,34,0,46044,31,225,226,225,0,226,3,3,25,58,0,17,5,272,272,272,48,224,4,4,6,35,0,0,197,40,0,0,1,82.77,1076,1076,505,505,1013,1013,0,0,2594,92,2502,43,17,6,53,5,10,0,0,0,2502,0,77,0,0,0,0,0,96.45
1480632180,0.7,25.43,2601,2601,35081,35080,2710,2711,0,0,40392,49,40343,673,43,6,60,0,0,38,0,46109,17,244,244,244,0,244,4,4,23,72,0,22,0,322,322,322,59,263,5,5,6,47,0,0,236,51,0,0,3,81.38,1035,1035,498,498,975,975,0,0,2508,111,2397,41,17,5,54,3,16,0,0,0,2397,0,92,0,0,0,0,0,95.57
1480632240,0.28,25.73,2489,2489,35282,35283,2650,2650,0,0,40421,42,40380,673,41,6,68,0,0,33,0,46166,16,191,191,191,0,191,3,3,23,78,35,32,0,346,346,346,55,291,5,5,6,11,0,0,268,49,0,0,3,83.75,1065,1065,486,486,928,928,0,0,2479,96,2383,41,17,6,52,1,8,0,0,0,2383,0,86,1,0,0,0,0,96.13
1480632300,2.12,28,2532,2532,35211,35209,2679,2679,0,0,40422,39,40381,673,42,6,57,0,0,28,0,46193,17,224,224,224,0,224,3,3,23,68,28,20,0,360,360,360,61,299,6,6,6,52,0,0,269,53,1,0,2,82.77,1060,1060,486,486,932,932,0,0,2478,99,2379,41,17,6,52,6,12,0,0,0,2379,0,81,0,0,0,0,0,96
1480632360,2.14,26.27,2611,2611,35226,35228,2763,2763,0,0,40600,59,40543,676,43,6,57,0,0,46,0,46291,23,224,224,224,0,224,3,3,23,87,36,5,0,310,310,310,52,258,5,5,6,12,0,0,231,48,0,0,1,82.5,985,985,496,495,949,949,0,0,2430,86,2343,40,16,5,48,7,9,0,0,0,2343,0,70,0,0,0,0,0,96.46
1480632420,2.06,27.8,2495,2495,34921,34921,2705,2705,0,0,40121,53,40068,668,41,6,61,0,0,35,0,45797,21,232,232,232,0,232,3,3,24,82,0,,0,299,299,299,53,246,4,4,7,48,0,0,212,46,0,0,3,81.23,1020,1020,504,505,923,923,0,0,2447,86,2362,40,17,5,35,2,8,1,0,0,2362,0,73,2,0,0,0,0,96.49
1480632480,2.15,27.24,2562,2562,34668,34669,2805,2804,0,0,40035,47,39988,667,42,6,65,0,0,34,0,45749,18,211,211,211,0,211,3,3,23,57,54,14,3,327,327,327,58,269,5,5,6,30,0,0,233,52,1,0,2,80.9,1059,1059,492,491,902,902,0,0,2453,104,2348,40,17,6,53,12,12,0,0,0,2348,0,80,0,0,0,0,0,95.76
1480632540,2.11,27.27,2587,2587,35041,35041,2776,2776,0,0,40404,51,40353,673,43,6,65,0,0,36,0,46149,20,207,207,207,0,207,3,3,24,77,14,,0,310,310,310,52,258,5,5,6,28,0,0,222,49,1,0,0,81.62,971,971,515,516,925,925,0,0,2411,82,2330,40,16,6,44,8,14,0,0,0,2330,0,60,0,0,0,0,0,96.6
1480632600,0.23,24.94,2547,2547,35286,35284,2704,2705,0,0,40537,41,40495,675,42,6,60,0,0,33,0,46272,20,178,178,178,0,178,2,2,23,66,10,32,6,293,293,293,45,248,4,4,6,48,0,0,224,38,2,0,1,84.53,1006,1006,513,513,924,924,0,0,2443,98,2345,40,16,6,47,11,11,0,0,0,2345,0,76,0,0,0,0,0,95.99
1480632660,0.59,24.53,2525,2524,34705,34706,2697,2697,0,0,39927,57,39870,665,42,6,59,0,0,43,0,45478,21,204,204,204,0,204,3,3,23,60,19,23,4,310,310,310,45,265,5,5,6,29,0,0,247,39,2,0,1,85.47,1019,1019,497,497,910,910,0,0,2426,99,2327,40,16,6,50,3,13,2,0,0,2327,0,81,0,0,0,0,0,95.92
1480632720,2.12,27.76,2425,2426,34701,34702,2561,2561,0,0,39687,54,39635,661,40,6,58,0,0,38,0,45335,23,188,188,188,0,188,3,3,23,59,21,17,0,295,295,295,39,256,4,4,6,33,0,0,237,32,1,0,2,87.13,1021,1021,528,528,939,939,0,0,2488,88,2400,41,17,6,47,8,15,1,0,0,2400,0,61,3,0,0,0,0,96.46
1480632780,2.08,27.03,2403,2403,34683,34681,2609,2609,0,0,39695,41,39652,661,40,6,63,0,0,32,0,45348,15,210,210,210,0,210,3,3,23,67,0,17,2,283,283,283,32,251,4,4,6,50,0,0,223,30,0,0,0,88.14,966,966,483,483,911,911,0,0,2360,89,2271,39,16,6,56,3,9,0,0,0,2271,0,72,5,0,0,0,0,96.23
1480632840,2.14,26.64,2368,2368,35040,35042,2594,2594,0,0,40002,47,39957,666,39,6,76,0,0,34,0,45670,16,194,194,194,0,194,3,3,22,107,0,,0,284,284,284,50,234,4,4,6,29,0,0,210,34,5,0,1,84,933,933,486,485,879,879,0,0,2298,80,2217,38,15,5,51,6,9,0,0,0,2217,0,61,4,0,0,0,0,96.52
1480632900,2.06,27.58,2412,2412,35026,35026,2556,2556,0,0,39994,54,39940,666,40,6,70,0,0,43,0,45642,21,198,198,198,0,198,3,3,22,65,16,6,4,249,249,249,35,214,4,4,6,12,0,0,188,22,8,0,1,85.07,926,926,506,507,842,842,0,0,2274,79,2196,37,15,6,53,7,7,2,0,0,2196,0,59,4,0,0,0,0,96.53
1480632960,1.64,26.54,2438,2438,34720,34719,2679,2679,0,0,39837,55,39781,663,40,6,55,0,0,41,0,45430,21,197,197,197,0,197,3,3,22,78,16,12,5,301,301,301,48,253,5,5,6,53,0,1,222,36,2,0,1,84.09,924,924,473,473,811,811,0,0,2208,98,2110,36,15,5,42,6,7,1,0,0,2110,0,82,2,0,0,0,0,95.56
1480633020,0.26,24.14,2415,2415,34521,34522,2613,2612,0,0,39549,50,39499,659,40,6,64,0,0,34,0,45153,22,188,188,188,0,188,3,3,23,83,22,16,0,277,277,277,45,232,4,4,6,48,0,0,204,39,2,0,0,83.27,870,870,473,473,830,830,0,0,2173,76,2097,36,14,6,56,3,11,3,0,0,2097,0,58,1,0,0,0,0,96.5
1480633080,0.69,25.84,2425,2425,34905,34903,2573,2574,0,0,39903,43,39859,665,40,6,63,0,0,37,0,45546,15,190,190,190,0,190,3,3,23,62,32,41,0,305,305,305,40,265,5,5,6,52,0,0,229,29,7,0,1,85.77,890,890,443,443,814,814,0,0,2147,74,2073,35,14,6,51,1,12,0,0,0,2073,0,61,0,0,0,0,0,96.55
1480633140,2.19,27.19,2397,2397,34684,34684,2518,2517,0,0,39599,47,39551,659,39,6,65,0,0,35,0,45234,19,162,162,162,0,162,2,2,23,64,30,34,0,298,298,298,55,243,4,4,6,11,0,0,218,44,4,0,0,81.65,873,873,464,464,775,775,0,0,2112,87,2025,35,14,6,57,6,19,0,0,0,2025,0,60,2,0,0,0,0,95.88
1480633200,2.15,27.02,2383,2383,35426,35425,2602,2602,0,0,40411,35,40375,673,39,6,62,0,0,23,0,46259,19,167,167,167,0,167,2,2,23,68,46,,3,286,286,286,56,230,4,4,6,45,0,0,205,41,6,0,1,81.03,922,922,477,477,826,826,0,0,2225,75,2150,37,15,6,37,2,7,0,0,0,2150,0,62,4,0,0,0,0,96.63
1480633260,2.15,27.43,2381,2381,35833,35835,2602,2602,0,0,40816,54,40764,680,39,6,109,0,0,43,0,46374,23,214,214,214,0,214,3,3,23,51,1,2,1,274,274,274,44,230,4,4,6,25,0,0,198,31,4,0,2,84.26,893,893,490,490,861,861,0,0,2244,81,2163,37,14,6,36,3,9,0,0,0,2163,0,65,4,0,0,0,0,96.39
1480633320,2.17,26.78,2301,2301,33577,33578,2447,2448,0,0,38325,65,38262,638,38,7,110,0,0,49,0,43672,22,169,169,169,0,169,2,2,23,57,2,10,0,252,252,252,42,210,4,4,7,107,0,0,194,39,0,0,1,82.91,854,854,465,465,771,771,0,0,2090,94,1996,34,14,6,107,4,11,0,0,0,1996,0,76,3,0,0,0,0,95.5
1480633380,1.6,26.1,2338,2338,33892,33890,2527,2527,0,0,38757,47,38708,645,38,7,109,0,0,30,0,44333,23,189,189,189,0,189,3,3,23,62,12,,0,291,291,291,46,245,4,4,7,10,0,0,217,40,0,0,1,84.11,859,859,490,490,769,769,0,0,2118,65,2053,35,14,6,54,3,10,0,0,0,2053,0,52,0,0,0,0,0,96.93
1480633440,0.23,24.13,2299,2297,34553,34551,2573,2573,0,0,39425,47,39374,657,38,6,68,0,0,38,0,45044,16,205,205,205,0,205,3,3,23,63,0,,1,245,245,245,38,207,4,4,7,55,0,0,188,29,0,0,0,86.64,846,846,455,455,789,789,0,0,2090,71,2019,34,14,6,57,7,11,0,0,0,2019,0,53,0,0,0,0,0,96.6
1480633500,0.79,25.3,2420,2421,34783,34781,2552,2552,0,0,39755,47,39707,662,40,6,61,0,0,39,0,45377,18,194,194,194,0,194,3,3,23,61,11,26,0,302,302,302,63,239,5,5,6,25,0,0,208,54,0,0,1,79.09,864,864,475,475,788,788,0,0,2127,82,2045,35,14,5,53,5,11,0,0,0,2045,0,66,0,0,0,0,0,96.14
1480633560,2.13,26.53,2410,2410,34485,34489,2515,2515,0,0,39410,49,39365,656,40,6,68,0,0,35,0,44937,20,188,188,188,0,188,3,3,21,72,0,41,0,263,263,263,44,219,4,4,6,49,0,0,183,38,0,0,2,82.06,856,856,455,455,775,775,0,0,2086,93,1993,34,14,6,50,3,10,0,0,0,1993,0,79,1,0,0,0,0,95.54
1480633620,2.18,25.52,2301,2302,34307,34310,2445,2445,0,0,39053,41,39016,650,38,6,69,0,0,30,0,44599,15,167,167,167,0,167,2,2,23,61,41,37,3,255,254,255,32,222,4,4,6,10,0,0,201,30,0,0,2,86.27,776,776,459,459,698,698,0,0,1933,59,1874,32,12,6,55,3,11,0,0,0,1874,0,45,0,0,0,0,0,96.95
1480633680,2.11,26.92,2390,2389,34389,34386,2523,2522,0,0,39302,27,39270,655,39,6,56,0,0,24,0,44894,12,171,171,171,0,171,2,2,23,58,0,8,3,263,264,263,48,216,4,4,6,38,0,0,195,41,0,0,2,81.93,752,751,470,470,739,739,0,0,1961,68,1892,32,12,6,48,5,5,0,0,0,1892,0,56,2,0,0,0,0,96.53
1480633740,2.12,26.36,2326,2327,34339,34338,2583,2584,0,0,39248,43,39206,654,38,6,62,0,0,28,0,44820,21,146,146,146,0,146,2,2,24,68,27,,4,263,263,263,56,207,4,4,6,56,0,0,181,49,0,0,0,78.7,798,799,440,440,701,701,0,0,1939,69,1871,32,13,6,49,9,5,0,0,0,1871,0,53,2,0,0,0,0,96.44
1480633800,1.51,25.37,2310,2310,34410,34411,2505,2505,0,0,39225,42,39184,653,38,6,62,0,0,34,0,44775,15,152,152,152,0,152,2,2,23,69,16,22,3,254,254,254,36,218,4,4,6,49,0,0,193,24,0,0,1,88.53,789,789,430,430,750,750,0,0,1969,68,1901,32,13,6,42,4,3,0,0,0,1901,0,57,4,0,0,0,0,96.55
1480633860,0.23,24.13,2271,2270,34517,34516,2424,2424,0,0,39212,43,39167,653,37,6,61,0,0,33,0,44746,17,150,150,150,0,150,2,2,23,47,3,16,3,240,240,240,39,201,4,4,6,10,0,0,179,30,0,0,2,84.83,755,755,462,462,707,707,0,0,1924,77,1847,32,12,5,17,5,9,0,0,0,1847,0,60,3,0,0,0,0,96
1480633920,0.35,24.7,2297,2298,33942,33943,2525,2525,0,0,38764,39,38727,646,38,6,60,0,0,33,0,44222,14,149,149,149,0,149,2,2,23,48,23,,0,233,233,233,37,196,3,3,6,24,0,0,174,31,0,0,0,84.88,786,786,399,399,700,700,0,0,1885,90,1795,31,13,6,53,2,10,0,0,0,1795,0,75,3,0,0,0,0,95.23
1480633980,2.13,27,2240,2240,34401,34402,2413,2412,0,0,39054,43,39011,650,37,6,58,0,0,37,0,44574,15,174,173,174,0,173,2,2,23,50,0,18,0,246,246,246,47,199,4,4,6,19,0,0,173,44,0,0,0,79.72,730,730,409,409,684,684,0,0,1823,68,1755,30,12,6,51,6,9,0,0,0,1755,0,53,0,0,0,0,0,96.27
1480634040,2.16,26.39,2192,2192,34280,34281,2475,2476,0,0,38947,39,38910,649,36,6,66,0,0,29,0,44483,14,164,165,164,0,165,2,2,23,55,23,11,5,240,240,240,36,204,4,4,6,43,0,0,182,35,0,0,0,83.87,658,658,420,420,636,636,0,0,1714,40,1674,28,10,6,47,3,3,0,0,0,1674,0,34,0,0,0,0,0,97.67
